ep_id,title,season,ep_num,air_date,description,imdb_rate,show_id
0567909,A Hole in the Heart,4,22,14 May 1998,"At the hospital daycare, one of the child-care workers suggests to Peter Benton that he may want to have baby Reece's hearing checked. Doug Ross dodges a bullet by admitting upfront his error in detoxifying a baby without permission. Having been acting Chief for over 6 months, Kerry Weaver puts her name forward to replace David Morgenstern as Chief of Emergency Medicine only to be told she will have to compete for the job. The doctors treat a couple of Elvis impersonators who sky dive into Lake Michigan. When drugs go missing from the ER, John Carter suspects Anna Del Amico's ex-boyfriend.—garykmcd",8.1,0108757
0567952,Day for Knight,5,1,24 Sep 1998,"Third-year med student Lucy Knight reports to the ER for the first day of her rotation. Greene takes a paternal interest in her, helping her get acquainted, but she gets off to a bad start with the irritable Carter. The rest of the day finds her informing a wife of her husband's terminal condition, comforting a pregnant woman, getting locked on the roof and trying to figure out Weaver's ""Tour on Tape.""—Alex",7.8,0108757
0568097,Split Second,5,2,01 Oct 1998,"Dr. Corday's father visits from overseas in an attempt to convince her to join his medical practice. Lucy continues learning, earning more respect from Carter, who is having trouble being an RA in the dorms. Meanwhile, Peter takes Reese in for another hearing test, Carol hires a nurse practitioner to help out in the clinic, and Weaver continues to remind Doug of the way he bypassed her authority.—Alex",7.7,0108757
0568136,"They Treat Horses, Don't They?",5,3,08 Oct 1998,"Benton performs dangerous surgery on a bomb-carrying man who was shot at a factory. Dr. Ross receives some good news that Dr. Weaver doesn't embrace, but she has no recourse. Rachel encourages Dr. Greene to help a horse that is in pain. Jeanie Boulet returns from her vacation.—Heather",7.6,0108757
0568150,Vanishing Act,5,4,15 Oct 1998,"Lucy finally admits to Carter that she doesn't know how to start an IV. Weaver interviews for the job as the ER Chief. Benton keeps his son's disease a secret. Jeanie intervenes when she finds out a liver transplant candidate is drinking again, and later asks Doug if she can be assigned to work for his pedes project in the ER. Corday gets stuck as the intern of dismissive and insulting Dr. Dale Edson.—Heather",7.6,0108757
0568040,Masquerade,5,5,29 Oct 1998,"It's Halloween in the ER, and the medical students throw a party; as a result, Carter decides that Lucy isn't mature enough to take responsibilities. A candidate for the ER Chief position arrives from New York and drives home disappointment for Kerry. Mark screws up when he doesn't recognize a homeless schizophrenic woman is pregnant before treating her. Benton treats Corday to a fun Halloween.—Heather",7.9,0108757
0568100,Stuck on You,5,6,05 Nov 1998,"The board decides to extend the search for a new ER Chief, leaving Kerry waiting for a decision. Benton visits a doctor who is deaf and he realizes that there is nothing ""wrong"" with his son. Mark saves the life of a gay prostitute and then tries to get the kid to avoid reckless behavior. Carter loses his Resident Advisor job because of Lucy, then blames her for not going along with his plan to defraud an insurance company, but she inadvertently leads him to shave off a nasty-looking beard he'd been growing. Corday saves two lives and impresses Benton enough that he decides to request she be his intern instead of Dale's. Carol tries to help an elderly Jewish guy find a place to live.—Heather",7.8,0108757
0568000,Hazed and Confused,5,7,12 Nov 1998,"Carter and Weaver become unlikely roommates. Lucy is having problems with Carter, and Greene picks up on their squabbling. Corday works long shifts which leads to her exhaustion and a critical medical error, causing a rift with Dr. Anspaugh and problems for Benton. Greene has unpleasant flashbacks when he's hazed by the well-meaning paramedics. Jeanie worries when she and Doug treat a young boy whose childlike mother clearly depends on his 6-year sister to make all decisions. Kerry rediscovers her joy of practicing medicine and decides not to pursue the open ER Chief job, which goes instead to a Dr. Amanda Lee.—Heather",7.7,0108757
0568116,The Good Fight,5,8,19 Nov 1998,"A man arrives at the ER with his gravely-injured daughter then runs out, presenting a critical situation because he's the only match for her blood type. While Carter and Lucy alternately bicker and work well together as they try to track down the father, blood-supply snafus spur Benton to perform an unprecedented operation on the girl.—Heather",8.3,0108757
0567993,"Good Luck, Ruth Johnson",5,9,10 Dec 1998,"Corday faces M&M where the board was discussing the mistake that Corday made after she gave the wrong dosage to a patient. She decides to take the offensive and let the board know how wrong it is for her or any other doctor to work 36 hours. The board decides to do nothing about it, and she later decides to amicably end her relationship with Benton. At the hospital arrives Ruth Johnson who was born 100 years ago in that same hospital and shares some experiences with Carter. Carol is horrified by the truth behind a young boy's fatal shooting.—anonymous",7.7,0108757
0568126,The Miracle Worker,5,10,17 Dec 1998,"It's Christmas day in the ER. An 18-year-old boy arrives brain-dead, and Carter has to convince his parents to donate his organs, since a 16-year-old girl needs a liver. Benton risks his career by preventing Romano from operating under the influence. Ross and Hathaway have a religious dispute over how to deal with a pregnant 13-year-old. Corday is charmed by a musician who is facing surgery for prostate cancer. Dr. Lee flirts with Mark but turns out to have some major issues and strange story-telling habits.—Heather",7.9,0108757
0568057,Nobody Doesn't Like Amanda Lee,5,11,07 Jan 1999,"Dr. Greene tries to help get Amanda Lee the proper credit she deserves on a paper she wrote. However, he starts to become suspicious of her credentials. An old friend of Dr. Greene recommends him for a NASA mission. Benton's son is having difficulties in day care. Doug and Carol help the exhausted mother named Joi of a little boy named Ricky who has a terminal illness. Carter is jealous when Lucy goes on a date with Dale.—Heather",7.9,0108757
0567962,Double Blind,5,12,21 Jan 1999,"Lucy begins her surgical rotation under Benton and Corday. Romano offers to get Corday's fellowship reinstated and asks her to assist him in surgery. Weaver interrogates Corday, asking if Romano ever sexually harassed her. Corday denies it and concludes that Doyle must have filed charges. Ross jeopardizes a liquid pain medicine study by surreptitiously giving some of the drug to Joi's son, Ricky. Greene discovers the secret and informs Weaver. They decide not to tell Anspaugh because, by violating protocol on a federally-funded trial, the hospital would be unable to obtain research money and Medicare payments for years.—Heather",7.6,0108757
0567948,Choosing Joi,5,13,04 Feb 1999,"Ross helps the mother of a dying boy; Benton attends a parent/child signing class. Corday doesn't give her account in the case against Dr. Romano. Romano blackmails Corday into dropping her support for Doyle's harassment lawsuit against Romano, but Kerry gets Romano to rewrite his insulting and inaccurate review of Doyle's job performance. The ER unites to help an injured woman who needs to find temporary homes for her many dogs as she gets treatment. Mark treats the hospital janitor, Mobalage, whose injuries suggest he has been tortured in the past. Carter discovers something with one of the med students he is mentoring.—Heather",7.7,0108757
